'ICD-9-CM CODE','CCS LVL 1','CCS LVL 1 LABEL','CCS LVL 2','CCS LVL 2 LABEL','CCS LVL 3','CCS LVL 3 LABEL'
'3787','7',"Operations on the cardiovascular system",'7.6',"Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator [48.] ",'7.6.2',"Insertion; revision; replacement; or removal of pacemaker device"
'3789','7',"Operations on the cardiovascular system",'7.6',"Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator [48.] ",'7.6.2',"Insertion; revision; replacement; or removal of pacemaker device"
'1751','7',"Operations on the cardiovascular system",'7.6',"Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator [48.] ",'7.6.3',"Insertion; revision; replacement; or removal of cardioverter/defibrillator"
'1752','7',"Operations on the cardiovascular system",'7.6',"Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator [48.] ",'7.6.3',"Insertion; revision; replacement; or removal of cardioverter/defibrillator"
'3794','7',"Operations on the cardiovascular system",'7.6',"Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator [48.] ",'7.6.3',"Insertion; revision; replacement; or removal of cardioverter/defibrillator"
'3795','7',"Operations on the cardiovascular system",'7.6',"Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator [48.] ",'7.6.3',"Insertion; revision; replacement; or removal of cardioverter/defibrillator"
'3796','7',"Operations on the cardiovascular system",'7.6',"Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator [48.] ",'7.6.3',"Insertion; revision; replacement; or removal of cardioverter/defibrillator"
'3797','7',"Operations on the cardiovascular system",'7.6',"Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator [48.] ",'7.6.3',"Insertion; revision; replacement; or removal of cardioverter/defibrillator"
'3798','7',"Operations on the cardiovascular system",'7.6',"Insertion; revision; replacement; removal of cardiac pacemaker or cardioverter/defibrillator [48.] ",'7.6.3',"Insertion; revision; replacement; or removal of cardioverter/defibrillator"
'3531','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3532','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3533','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3534','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3535','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3539','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3541','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3542','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3550','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3551','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3552','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3553','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3554','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3555','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3560','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3561','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3562','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3563','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3570','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3571','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3572','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3573','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3581','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3582','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3583','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3584','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3591','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3592','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3593','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3594','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3595','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3598','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3600','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3603','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3609','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3691','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3699','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3710','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3711','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3712','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3731','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3732','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3733','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3734','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3735','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3736','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3737','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'374 ','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3741','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3749','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3752','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3753','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3754','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3755','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3760','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3761','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3762','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3763','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3764','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3765','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3766','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3767','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3768','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3790','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3791','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3799','7',"Operations on the cardiovascular system",'7.7',"Other OR heart procedures [49.]",' '," "
'3961','7',"Operations on the cardiovascular system",'7.8',"Extracorporeal circulation auxiliary to open heart procedures [50.]",' '," "
'3962','7',"Operations on the cardiovascular system",'7.8',"Extracorporeal circulation auxiliary to open heart procedures [50.]",' '," "
'3963','7',"Operations on the cardiovascular system",'7.8',"Extracorporeal circulation auxiliary to open heart procedures [50.]",' '," "
'3964','7',"Operations on the cardiovascular system",'7.8',"Extracorporeal circulation auxiliary to open heart procedures [50.]",' '," "
'3965','7',"Operations on the cardiovascular system",'7.8',"Extracorporeal circulation auxiliary to open heart procedures [50.]",' '," "
'3966','7',"Operations on the cardiovascular system",'7.8',"Extracorporeal circulation auxiliary to open heart procedures [50.]",' '," "
'3811','7',"Operations on the cardiovascular system",'7.9',"Endarterectomy; vessel of head and neck [51.]",' '," "
'3812','7',"Operations on the cardiovascular system",'7.9',"Endarterectomy; vessel of head and neck [51.]",' '," "
'3834','7',"Operations on the cardiovascular system",'7.10',"Aortic resection; replacement or anastomosis [52.]",' '," "
'3844','7',"Operations on the cardiovascular system",'7.10',"Aortic resection; replacement or anastomosis [52.]",' '," "
'3864','7',"Operations on the cardiovascular system",'7.10',"Aortic resection; replacement or anastomosis [52.]",' '," "
'3971','7',"Operations on the cardiovascular system",'7.10',"Aortic resection; replacement or anastomosis [52.]",' '," "
'3973','7',"Operations on the cardiovascular system",'7.10',"Aortic resection; replacement or anastomosis [52.]",' '," "
'3978','7',"Operations on the cardiovascular system",'7.10',"Aortic resection; replacement or anastomosis [52.]",' '," "
'3859','7',"Operations on the cardiovascular system",'7.11',"Varicose vein stripping; lower limb [53.]",' '," "
'3891','7',"Operations on the cardiovascular system",'7.12',"Other vascular catheterization; not heart [54.]",'7.12.1',"Arterial catheterization"
'3892','7',"Operations on the cardiovascular system",'7.12',"Other vascular catheterization; not heart [54.]",'7.12.2',"Umbilical vein catheterization"
'3893','7',"Operations on the cardiovascular system",'7.12',"Other vascular catheterization; not heart [54.]",'7.12.3',"Venous catheterization"
'3897','7',"Operations on the cardiovascular system",'7.12',"Other vascular catheterization; not heart [54.]",'7.12.3',"Venous catheterization"
'3925','7',"Operations on the cardiovascular system",'7.13',"Peripheral vascular bypass [55.]",' '," "
'3929','7',"Operations on the cardiovascular system",'7.13',"Peripheral vascular bypass [55.]",' '," "
'390 ','7',"Operations on the cardiovascular system",'7.14',"Other vascular bypass and shunt; not heart [56.]",' '," "
'391 ','7',"Operations on the cardiovascular system",'7.14',"Other vascular bypass and shunt; not heart [56.]",' '," "
'3921','7',"Operations on the cardiovascular system",'7.14',"Other vascular bypass and shunt; not heart [56.]",' '," "
'3922','7',"Operations on the cardiovascular system",'7.14',"Other vascular bypass and shunt; not heart [56.]",' '," "
'3923','7',"Operations on the cardiovascular system",'7.14',"Other vascular bypass and shunt; not heart [56.]",' '," "
'3924','7',"Operations on the cardiovascular system",'7.14',"Other vascular bypass and shunt; not heart [56.]",' '," "
'3926','7',"Operations on the cardiovascular system",'7.14',"Other vascular bypass and shunt; not heart [56.]",' '," "
'3928','7',"Operations on the cardiovascular system",'7.14',"Other vascular bypass and shunt; not heart [56.]",' '," "
'3927','7',"Operations on the cardiovascular system",'7.15',"Creation; revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis [57.]",' '," "
'3942','7',"Operations on the cardiovascular system",'7.15',"Creation; revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis [57.]",' '," "
'3943','7',"Operations on the cardiovascular system",'7.15',"Creation; revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis [57.]",' '," "
'3993','7',"Operations on the cardiovascular system",'7.15',"Creation; revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis [57.]",' '," "
'3995','7',"Operations on the cardiovascular system",'7.16',"Hemodialysis [58.]",' '," "
'0061','7',"Operations on the cardiovascular system",'7.17',"Other OR procedures on vessels of head and neck [59.]",' '," "
'0062','7',"Operations on the cardiovascular system",'7.17',"Other OR procedures on vessels of head and neck [59.]",' '," "
