'ICD-9-CM CODE','CCS LVL 1','CCS LVL 1 LABEL','CCS LVL 2','CCS LVL 2 LABEL','CCS LVL 3','CCS LVL 3 LABEL','CCS LVL 4','CCS LVL 4 LABEL'
'V400 ','5',"Mental Illness",'5.5',"Developmental disorders [654]",'5.5.4',"Learning disorders [6544]",' '," "
'3154 ','5',"Mental Illness",'5.5',"Developmental disorders [654]",'5.5.5',"Motor skill disorders [6545]",' '," "
'3076 ','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.1',"Elimination disorders [6551]",' '," "
'3077 ','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.1',"Elimination disorders [6551]",' '," "
'3073 ','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.2',"Other disorders of infancy  childhood  or adolescence [6552]",' '," "
'30921','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.2',"Other disorders of infancy  childhood  or adolescence [6552]",' '," "
'31323','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.2',"Other disorders of infancy  childhood  or adolescence [6552]",' '," "
'31389','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.2',"Other disorders of infancy  childhood  or adolescence [6552]",' '," "
'3139 ','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.2',"Other disorders of infancy  childhood  or adolescence [6552]",' '," "
'29900','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.3',"Pervasive developmental disorders [6553]",' '," "
'29901','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.3',"Pervasive developmental disorders [6553]",' '," "
'29910','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.3',"Pervasive developmental disorders [6553]",' '," "
'29911','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.3',"Pervasive developmental disorders [6553]",' '," "
'29980','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.3',"Pervasive developmental disorders [6553]",' '," "
'29981','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.3',"Pervasive developmental disorders [6553]",' '," "
'29990','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.3',"Pervasive developmental disorders [6553]",' '," "
'29991','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.3',"Pervasive developmental disorders [6553]",' '," "
'30720','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.4',"Tic disorders [6554]",' '," "
'30721','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.4',"Tic disorders [6554]",' '," "
'30722','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.4',"Tic disorders [6554]",' '," "
'30723','5',"Mental Illness",'5.6',"Disorders usually diagnosed in infancy childhood or adolescence [655]",'5.6.4',"Tic disorders [6554]",' '," "
'31230','5',"Mental Illness",'5.7',"Impulse control disorders not elsewhere classified [656]",' '," ",' '," "
'31231','5',"Mental Illness",'5.7',"Impulse control disorders not elsewhere classified [656]",' '," ",' '," "
'31232','5',"Mental Illness",'5.7',"Impulse control disorders not elsewhere classified [656]",' '," ",' '," "
'31233','5',"Mental Illness",'5.7',"Impulse control disorders not elsewhere classified [656]",' '," ",' '," "
'31234','5',"Mental Illness",'5.7',"Impulse control disorders not elsewhere classified [656]",' '," ",' '," "
'31235','5',"Mental Illness",'5.7',"Impulse control disorders not elsewhere classified [656]",' '," ",' '," "
'31239','5',"Mental Illness",'5.7',"Impulse control disorders not elsewhere classified [656]",' '," ",' '," "
'29600','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29601','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29602','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29603','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29604','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29605','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29606','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29610','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29611','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29612','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29613','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29614','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29615','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29616','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29640','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29641','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29642','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29643','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29644','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29645','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29646','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29650','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29651','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29652','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29653','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29654','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29655','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29656','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29660','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29661','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29662','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29663','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29664','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29665','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29666','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'2967 ','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29680','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29681','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29682','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29689','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29690','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29699','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.1',"Bipolar disorders [6571]",' '," "
'29383','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29620','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29621','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29622','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29623','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29624','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29625','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29626','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29630','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29631','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29632','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29633','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29634','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29635','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'29636','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'3004 ','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'311  ','5',"Mental Illness",'5.8',"Mood disorders [657]",'5.8.2',"Depressive disorders [6572]",' '," "
'3010 ','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30110','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30111','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30112','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30113','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30120','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30121','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30122','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'3013 ','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'3014 ','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30150','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30151','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30159','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'3016 ','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'3017 ','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30181','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30182','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30183','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30184','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'30189','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'3019 ','5',"Mental Illness",'5.9',"Personality disorders [658]",' '," ",' '," "
'29381','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29382','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29500','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29501','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29502','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29503','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29504','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29505','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29510','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29511','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29512','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29513','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29514','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29515','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29520','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29521','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29522','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29523','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29524','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29525','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29530','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29531','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29532','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29533','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29534','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29535','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29540','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29541','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29542','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29543','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29544','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29545','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29550','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29551','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29552','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29553','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29554','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29555','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29560','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29561','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29562','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29563','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29564','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29565','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29570','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
'29571','5',"Mental Illness",'5.10',"Schizophrenia and other psychotic disorders [659]",' '," ",' '," "
